,Unnamed: 0,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8957,8957,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0
1591,1591,621,France,Male,39,6,0.0,2,1,1,58883.91,0
1823,1823,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
1689,1689,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1
414,414,795,Spain,Male,35,8,0.0,2,1,0,167155.36,0
5971,5971,805,Spain,Male,37,5,0.0,2,1,0,21928.81,0
6304,6304,648,France,Female,38,2,0.0,2,0,1,9551.49,0
3278,3278,640,France,Male,44,7,111833.47,1,1,0,67202.74,0
7837,7837,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1
3881,3881,588,France,Female,64,3,0.0,1,1,1,189703.65,0
7144,7144,554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1
2770,2770,676,France,Female,32,5,0.0,2,1,1,75465.41,0
9391,9391,846,Spain,Male,61,0,0.0,2,1,1,96202.44,0
7541,7541,723,France,Male,28,4,0.0,2,1,1,123885.88,0
6097,6097,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1
7916,7916,562,France,Male,33,6,0.0,2,1,0,111590.35,0
2543,2543,850,Spain,Female,24,1,0.0,2,0,1,69052.87,0
4479,4479,598,France,Male,47,2,0.0,2,1,1,186116.54,0
217,217,730,Spain,Female,33,9,0.0,2,0,0,176576.62,0
149,149,416,France,Male,32,0,0.0,2,0,1,878.87,0
5625,5625,508,France,Female,60,7,143262.04,1,1,1,129562.74,0
2422,2422,746,France,Female,29,4,105599.67,1,1,1,43106.17,0
2254,2254,679,France,Male,36,6,147733.64,1,0,1,172501.38,0
7320,7320,850,Germany,Female,31,1,130089.56,2,1,1,4466.21,0
4659,4659,410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0
4672,4672,756,France,Female,23,1,112568.31,1,1,1,113408.11,0
2427,2427,798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1
9976,9976,637,France,Female,33,7,103377.81,1,1,0,84419.78,0
8581,8581,585,France,Female,43,2,0.0,2,1,0,89402.54,0
1166,1166,622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0
6062,6062,718,Spain,Male,32,8,0.0,2,1,1,41399.33,0
3970,3970,509,France,Male,30,6,0.0,2,1,0,180598.86,0
5633,5633,821,France,Male,28,2,0.0,2,1,0,46072.52,0
8561,8561,788,Spain,Male,36,10,109632.85,1,1,1,16149.13,0
885,885,521,France,Male,25,7,0.0,2,1,1,157878.67,0
4202,4202,526,France,Male,30,9,0.0,2,0,0,100995.68,0
2353,2353,554,France,Female,26,7,92606.86,2,1,0,192709.69,0
5403,5403,590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0
8636,8636,601,France,Male,46,2,99786.07,1,1,1,32683.88,1
7079,7079,595,Germany,Male,30,9,130682.11,2,1,1,57862.88,0
7128,7128,553,Spain,Male,38,1,181110.13,2,1,0,184544.59,0
5849,5849,665,France,Male,51,2,0.0,1,0,0,53353.36,0
5177,5177,591,Spain,Female,27,5,107812.67,1,0,1,162501.83,1
1559,1559,760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0
1708,1708,699,France,Female,49,2,0.0,1,0,0,105760.01,0
8956,8956,728,Spain,Male,42,8,0.0,2,0,1,41823.22,0
8863,8863,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1
4722,4722,648,France,Male,32,0,0.0,1,0,1,117323.31,0
3619,3619,730,France,Male,33,0,0.0,2,1,0,1474.79,0
5676,5676,749,France,Female,26,6,0.0,2,0,1,34948.77,0
6332,6332,619,France,Female,35,4,90413.12,1,1,1,20555.21,0
6712,6712,599,France,Female,43,4,0.0,1,1,0,170347.1,0
8181,8181,598,France,Male,28,8,129991.76,2,0,1,46041.08,0
3036,3036,659,France,Male,43,1,106086.42,2,1,0,26900.63,0
9438,9438,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1
337,337,649,France,Male,33,2,0.0,2,1,0,2010.98,0
5047,5047,471,Spain,Male,26,8,0.0,2,1,1,179655.87,0
4426,4426,707,France,Female,44,6,0.0,2,1,1,192542.17,0
4730,4730,619,Spain,Female,38,1,0.0,1,1,0,112442.63,1
1685,1685,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1
6054,6054,633,France,Female,47,0,0.0,1,1,1,6342.84,1
4997,4997,722,Spain,Male,43,1,0.0,1,1,0,44560.17,1
993,993,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0
6038,6038,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0
6212,6212,730,Spain,Female,62,2,0.0,2,1,1,162889.1,0
3204,3204,547,Germany,Male,50,3,81290.02,3,0,1,177747.03,1
8930,8930,724,France,Female,69,5,117866.92,1,1,1,62280.91,0
6214,6214,458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0
6338,6338,583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0
4696,4696,631,Spain,Female,41,0,0.0,1,0,0,87959.83,0
4814,4814,621,Spain,Male,39,8,0.0,2,1,0,36122.96,0
5250,5250,462,Germany,Female,24,9,69881.09,2,0,1,64421.02,0
5256,5256,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1
1736,1736,633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0
5187,5187,683,France,Female,30,2,0.0,2,0,1,100496.84,1
3007,3007,602,France,Male,33,5,164704.38,1,0,1,180716.1,1
1484,1484,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0
6902,6902,457,Spain,Male,44,7,0.0,2,0,0,185992.36,0
3508,3508,426,France,Female,34,3,0.0,2,1,1,61230.83,0
3784,3784,640,France,Female,31,9,138857.59,1,1,0,48640.77,0
1222,1222,536,France,Male,46,1,65733.41,1,1,0,61094.53,0
4088,4088,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0
1158,1158,434,Germany,Female,58,9,125801.03,2,1,0,60891.8,1
6280,6280,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0
8020,8020,850,France,Female,46,2,157866.77,1,1,1,18986.12,0
782,782,517,France,Male,41,2,0.0,2,0,1,75937.47,0
5856,5856,512,Spain,Male,31,6,0.0,2,1,0,168462.26,0
7109,7109,670,France,Female,39,8,101928.51,1,0,0,89205.54,0
6893,6893,578,France,Male,50,5,151215.34,2,1,0,169804.4,0
6037,6037,711,Spain,Male,32,5,0.0,2,1,1,147720.27,0
9166,9166,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
7684,7684,615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0
400,400,605,France,Male,52,1,63349.75,1,1,0,108887.44,0
6086,6086,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0
62,62,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0
5220,5220,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1
8604,8604,786,Spain,Female,39,7,0.0,2,0,0,100929.59,0
685,685,661,Spain,Male,42,2,178820.91,1,0,0,29358.57,1
6143,6143,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0
4197,4197,515,France,Female,58,2,131852.81,1,1,0,81436.68,1
9899,9899,660,Spain,Female,28,3,128929.88,1,1,1,198069.71,0
605,605,601,France,Male,29,9,0.0,1,1,1,80393.27,0
6449,6449,693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1
3322,3322,634,France,Female,41,8,68213.99,1,1,1,6382.46,0
9671,9671,649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0
453,453,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
6149,6149,643,Spain,Male,34,6,0.0,2,1,1,116046.22,0
5519,5519,678,France,Male,43,1,133237.21,1,1,0,111032.79,1
6236,6236,553,France,Male,38,3,99844.68,1,0,0,187915.7,0
4675,4675,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0
8550,8550,687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
7521,7521,670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0
169,169,682,Germany,Male,24,9,57929.81,2,0,0,53134.3,0
9712,9712,637,France,Male,32,3,0.0,2,1,1,197827.06,0
2323,2323,583,France,Male,51,6,125268.03,2,1,0,165082.25,0
5947,5947,656,France,Female,45,7,145933.27,1,1,1,199392.14,0
5572,5572,565,France,Male,34,6,0.0,1,1,1,63173.64,0
7045,7045,850,France,Female,36,6,0.0,2,1,1,190194.95,0
1928,1928,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1
5948,5948,473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0
2814,2814,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0
7129,7129,850,Spain,Male,33,3,100476.46,2,1,1,136539.13,0
949,949,684,France,Female,48,3,73309.38,1,0,0,21228.34,1
8502,8502,530,France,Male,37,8,0.0,2,1,1,287.99,0
2752,2752,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1
5379,5379,627,France,Female,21,7,98993.02,1,1,1,169156.64,0
6034,6034,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0
7523,7523,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
9449,9449,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0
7353,7353,596,France,Male,21,4,210433.08,2,0,1,197297.77,1
6892,6892,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
7943,7943,532,France,Male,42,1,159024.71,1,1,0,100982.93,1
4956,4956,660,Spain,Male,33,2,80462.24,1,0,0,150422.35,0
779,779,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0
4440,4440,712,France,Male,32,9,100606.02,1,1,0,165693.06,0
581,581,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
2317,2317,630,France,Female,36,2,110414.48,1,1,1,48984.95,0
5562,5562,620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0
3618,3618,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
9276,9276,435,France,Male,54,3,0.0,1,1,0,156910.46,1
9981,9981,498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
1077,1077,658,France,Male,29,3,145512.84,1,1,0,20207.02,0
733,733,738,Germany,Male,43,9,121152.05,2,1,0,64166.7,1
8265,8265,618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1
5064,5064,558,France,Female,47,9,0.0,2,1,0,103787.28,0
7038,7038,630,France,Male,31,0,0.0,2,1,1,34475.14,0
8595,8595,758,Germany,Female,23,5,122739.1,1,1,0,102460.84,1
7986,7986,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0
6273,6273,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1
4938,4938,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
1892,1892,634,Germany,Female,31,8,76798.92,1,0,0,196021.73,0
2873,2873,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0
6880,6880,570,France,Male,23,2,0.0,1,0,0,198830.98,0
7365,7365,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1
232,232,512,France,Female,37,1,0.0,2,0,1,156105.03,0
4079,4079,583,France,Female,31,4,158978.79,1,1,0,12538.92,0
8157,8157,719,Spain,Female,32,7,0.0,1,0,0,76264.27,0
6690,6690,573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0
3417,3417,612,France,Female,42,10,75497.51,1,0,0,149682.78,0
7984,7984,464,France,Male,46,6,161798.53,1,1,0,182944.47,0
6545,6545,433,Spain,Male,27,2,0.0,2,1,1,153698.65,0
9570,9570,631,France,Male,35,8,129205.49,1,1,1,79146.36,0
1110,1110,713,France,Female,52,0,185891.54,1,1,1,46369.57,1
1471,1471,806,France,Male,48,4,164701.68,1,1,1,21439.49,0
720,720,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
3792,3792,444,France,Male,36,7,0.0,2,0,1,138743.86,0
8959,8959,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0
487,487,542,France,Male,39,3,135096.77,1,1,1,14353.43,1
3233,3233,595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0
9397,9397,766,France,Female,52,7,92510.9,2,0,1,66193.61,0
5076,5076,700,France,Female,37,7,0.0,2,1,0,17040.82,0
7104,7104,577,Spain,Male,41,4,89015.61,1,0,1,135227.23,0
524,524,661,France,Male,48,3,120320.54,1,0,0,96463.25,0
8738,8738,627,France,Male,43,8,71240.3,1,0,1,127734.16,0
9614,9614,746,France,Female,37,4,0.0,2,0,1,171039.56,0
982,982,668,France,Male,32,7,0.0,2,1,1,777.37,0
7718,7718,740,France,Female,60,5,108028.08,2,0,0,25980.42,1
6822,6822,669,Germany,Male,47,0,63723.78,2,1,1,181928.25,0
4926,4926,674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0
8826,8826,412,France,Male,29,5,0.0,2,0,0,12510.53,0
7940,7940,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0
4797,4797,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0
8473,8473,770,France,Female,33,6,0.0,2,1,1,126131.9,0
1610,1610,588,France,Female,24,0,0.0,2,1,1,140586.08,0
7298,7298,620,France,Male,28,9,71902.52,1,0,1,190208.23,0
3557,3557,675,France,Male,34,1,124619.33,2,0,1,163667.56,0
7432,7432,724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0
6394,6394,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0
5852,5852,544,Spain,Male,22,3,66483.32,1,0,1,110317.39,0
3845,3845,712,France,Male,34,8,114088.32,1,1,0,92794.61,0
498,498,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
5908,5908,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1
2548,2548,524,France,Male,50,4,0.0,2,1,1,31840.59,1
7894,7894,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1
6771,6771,747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0
3700,3700,678,France,Female,22,6,118064.93,2,1,1,195424.01,0
4505,4505,709,France,Female,30,5,0.0,2,0,1,161388.22,0
7870,7870,529,France,Female,29,8,0.0,2,1,0,19842.11,0
1953,1953,623,France,Male,21,10,0.0,2,0,1,135851.3,0
7534,7534,808,France,Male,32,1,0.0,2,1,1,46200.71,0
1566,1566,524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0
7051,7051,643,Spain,Male,43,1,0.0,2,1,1,145764.4,0
603,603,566,France,Male,30,5,0.0,1,1,0,54926.51,1
5399,5399,733,Spain,Male,35,8,102918.38,1,1,1,45959.86,0
7836,7836,648,France,Male,42,4,0.0,2,1,0,19283.14,0
3066,3066,503,France,Female,28,5,0.0,2,1,0,125918.17,0
254,254,696,Spain,Male,28,8,0.0,1,0,0,176713.47,0
2329,2329,850,France,Male,35,3,162442.35,1,1,0,183566.78,0
1083,1083,678,France,Female,32,5,0.0,2,1,0,90284.47,0
4630,4630,489,Germany,Male,38,2,126444.08,2,1,1,82662.73,0
5914,5914,754,Germany,Male,27,7,117578.35,2,0,1,87908.01,0
9272,9272,739,France,Male,42,2,141642.92,2,1,0,172149.76,0
8360,8360,686,Germany,Male,33,9,141918.09,2,0,1,184036.47,0
7323,7323,742,Spain,Male,24,8,0.0,2,1,0,4070.28,0
9255,9255,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
3254,3254,552,Germany,Male,50,4,121175.56,1,1,0,117505.07,1
896,896,718,France,Male,35,8,0.0,2,1,0,94820.85,0
1224,1224,500,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
5624,5624,617,Spain,Female,45,1,0.0,1,1,0,143298.06,0
4333,4333,724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0
8213,8213,598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0
514,514,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
331,331,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
3403,3403,624,France,Female,62,7,125163.62,2,1,1,151411.5,0
3604,3604,610,France,Male,33,4,111582.11,1,0,0,113943.17,0
3143,3143,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0
2612,2612,550,Spain,Male,34,3,0.0,2,0,0,131281.28,0
549,549,749,France,Male,24,1,0.0,3,1,1,47911.03,0
7178,7178,684,France,Male,38,5,105069.98,2,1,1,198355.28,0
3453,3453,619,Germany,Male,40,9,103604.31,2,0,0,140947.05,0
4245,4245,732,France,Female,34,8,122338.43,2,1,0,187985.85,0
1728,1728,758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0
3438,3438,445,France,Female,30,3,0.0,2,1,1,127939.19,0
2922,2922,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0
9744,9744,586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1
7812,7812,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0
8209,8209,706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0
4183,4183,486,France,Male,26,2,0.0,2,1,1,31399.4,0
653,653,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1
4676,4676,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0
68,68,661,Germany,Female,35,5,150725.53,2,0,1,113656.85,0
5028,5028,478,France,Female,38,4,171913.87,1,1,0,51820.87,1
4039,4039,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0
2558,2558,727,Germany,Female,30,8,119027.28,2,1,1,137903.54,0
7064,7064,718,France,Female,39,3,0.0,2,1,1,145355.11,0
6009,6009,525,Spain,Male,33,5,0.0,2,1,0,161002.29,0
3455,3455,842,France,Male,29,8,0.0,2,1,1,123437.05,0
4583,4583,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0
6555,6555,641,France,Male,35,5,0.0,2,1,0,93148.93,0
9640,9640,750,France,Female,35,3,0.0,1,1,0,191520.5,0
8572,8572,752,Germany,Female,38,10,101648.5,2,1,0,172001.44,0
8750,8750,655,France,Female,32,2,0.0,1,1,1,71047.51,0
4485,4485,751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0
5060,5060,577,France,Female,35,4,108155.49,1,1,0,105407.79,0
2152,2152,745,France,Female,55,9,110123.59,1,0,1,51548.14,1
1482,1482,574,France,Male,26,8,97460.1,1,1,1,43093.67,0
9770,9770,520,France,Male,49,5,121197.64,1,1,0,72577.33,1
9610,9610,455,France,Male,40,1,0.0,3,0,1,129975.34,0
3966,3966,815,France,Male,35,4,0.0,2,0,1,198490.33,0
3878,3878,526,Germany,Female,32,6,131938.92,2,1,1,1795.93,0
9652,9652,480,France,Female,40,7,0.0,1,1,0,170332.67,1
203,203,711,France,Female,38,2,129022.06,2,1,1,14374.86,1
9863,9863,757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1
7882,7882,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1
2424,2424,573,France,Male,31,2,0.0,2,1,1,91957.39,0
7757,7757,850,France,Male,40,6,97339.99,1,0,1,88815.25,0
1538,1538,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
4734,4734,590,France,Female,54,4,0.0,2,1,1,93820.49,1
6176,6176,608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0
6764,6764,570,France,Male,37,6,0.0,1,1,1,187758.5,0
4461,4461,749,Spain,Female,28,3,0.0,1,1,0,3408.7,0
8965,8965,477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0
6972,6972,595,France,Male,52,9,0.0,1,1,1,106340.66,1
5538,5538,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0
6245,6245,591,Spain,Male,39,8,0.0,2,0,0,42392.24,0
7735,7735,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1
9225,9225,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
212,212,620,France,Female,41,9,0.0,2,0,0,88852.47,0
8029,8029,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0
3016,3016,797,France,Male,32,10,114084.6,1,0,1,125782.29,0
9574,9574,554,Spain,Male,37,3,0.0,2,1,0,166177.3,0
3109,3109,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
2726,2726,829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0
5657,5657,496,France,Male,30,0,90963.49,1,0,1,27802.0,0
1930,1930,536,Germany,Male,23,6,92366.72,2,1,0,120661.71,0
394,394,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
6895,6895,610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1
3062,3062,582,France,Female,40,9,0.0,3,1,1,60954.45,0
9873,9873,724,Germany,Female,33,9,119278.44,1,1,1,197148.24,0
2825,2825,600,France,Male,40,1,141136.79,1,1,1,67803.83,0
8840,8840,776,Spain,Male,33,2,0.0,2,1,1,176921.0,0
6404,6404,649,Spain,Female,49,2,0.0,1,1,0,84863.85,1
173,173,578,France,Male,30,4,169462.09,1,1,0,112187.11,0
5420,5420,695,France,Male,28,5,171069.39,2,1,1,88689.4,0
3101,3101,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0
738,738,725,France,Male,46,6,0.0,2,1,0,161767.38,0
9430,9430,753,France,Male,33,5,122568.05,2,1,1,82820.85,0
1501,1501,661,France,Female,31,7,144162.3,2,1,1,14490.79,0
975,975,750,Spain,Female,36,8,112940.07,1,0,1,9855.81,0
2094,2094,531,Spain,Male,70,1,0.0,2,0,0,99503.19,0
5190,5190,735,Spain,Male,36,5,0.0,2,1,0,105152.17,0
4876,4876,657,Spain,Female,27,8,0.0,2,0,0,6468.24,0
3887,3887,653,France,Female,46,5,0.0,2,1,0,49707.85,0
8798,8798,543,Spain,Male,23,5,0.0,2,1,0,117832.39,0
6126,6126,535,France,Female,29,5,0.0,2,0,1,52709.55,0
1457,1457,850,France,Male,66,4,0.0,2,0,1,64350.8,0
9855,9855,706,Spain,Male,24,2,141078.57,1,1,1,24402.87,0
3111,3111,623,Germany,Male,42,1,149332.48,2,1,0,100834.22,0
9096,9096,569,France,Male,37,9,178755.84,1,1,0,199929.17,0
8849,8849,664,France,Female,38,4,74306.19,2,1,0,154395.56,0
1871,1871,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0
1447,1447,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1
5454,5454,704,France,Male,39,5,0.0,1,1,0,6416.92,0
6689,6689,630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0
3550,3550,647,Germany,Male,51,4,131156.76,1,1,0,29883.63,0
3055,3055,812,France,Male,44,4,115049.15,2,1,0,165038.41,0
6680,6680,633,France,Female,60,8,69365.25,1,1,1,10288.24,0
9228,9228,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
7244,7244,445,France,Female,33,7,0.0,2,1,0,122625.68,0
3605,3605,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0
2400,2400,711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0
8294,8294,704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0
6569,6569,581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1
6877,6877,614,Spain,Female,37,9,0.0,2,1,1,62023.1,0
2625,2625,567,Germany,Male,29,5,129750.68,1,1,0,109257.59,0
8806,8806,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0
278,278,646,France,Male,35,6,84026.86,1,0,1,164255.69,0
6708,6708,754,France,Male,34,7,0.0,2,1,1,65219.85,0
849,849,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
2827,2827,704,France,Male,36,7,120026.98,2,0,1,100601.73,0
3372,3372,652,France,Female,37,4,92208.54,1,0,1,197699.8,1
5950,5950,834,Germany,Female,57,8,112281.6,3,1,0,140225.14,1
4873,4873,581,France,Male,37,7,0.0,2,1,1,74320.75,0
7258,7258,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1
5486,5486,771,Spain,Female,41,5,0.0,2,0,1,92914.67,0
7514,7514,699,France,Male,64,9,113109.52,1,1,0,27980.8,1
6268,6268,670,France,Female,45,5,47884.92,1,1,1,54340.24,0
5697,5697,567,France,Male,39,5,0.0,2,0,0,168521.72,0
6571,6571,595,France,Male,46,10,0.0,1,1,0,73489.15,1
7828,7828,734,France,Female,40,9,176914.8,1,1,1,12799.23,0
2940,2940,711,Spain,Female,28,5,0.0,2,1,1,93959.96,0
2711,2711,608,France,Female,28,9,0.0,2,1,1,125062.02,0
9677,9677,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
4456,4456,544,France,Male,40,8,0.0,2,1,0,61581.2,0
1779,1779,703,France,Male,36,2,0.0,2,1,0,108790.95,0
8188,8188,506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0
2126,2126,790,France,Female,40,9,0.0,2,1,1,70607.1,0
7278,7278,642,France,Female,33,4,84607.34,2,0,1,60059.47,0
9034,9034,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
7661,7661,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
2098,2098,601,France,Female,43,2,0.0,1,1,0,49713.87,1
2304,2304,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
4335,4335,708,Spain,Female,64,5,0.0,3,0,1,112520.07,1
9467,9467,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0
2255,2255,478,Spain,Male,43,1,0.0,2,1,1,197916.43,0
4705,4705,533,Germany,Female,22,10,115743.6,1,0,0,43852.05,0
9085,9085,690,France,Female,42,5,0.0,2,0,1,120512.08,0
9350,9350,615,Spain,Male,42,4,0.0,3,0,1,120321.09,0
3370,3370,698,Spain,Female,47,6,0.0,1,1,0,50213.81,1
6299,6299,590,France,Male,24,7,126431.54,1,1,0,58781.11,0
5589,5589,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1
1425,1425,726,France,Female,42,2,109471.79,1,0,1,175161.05,0
6962,6962,677,Germany,Female,26,3,102395.79,1,1,0,119368.99,0
884,884,515,France,Male,65,7,92113.61,1,1,1,142548.33,0
6940,6940,575,France,Male,46,1,0.0,2,1,1,65998.26,0
5400,5400,731,France,Female,30,5,0.0,2,1,0,189528.72,0
9020,9020,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0
1287,1287,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
8715,8715,579,Germany,Male,41,0,141749.68,1,0,1,9201.53,0
9393,9393,670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1
6955,6955,738,Spain,Male,35,8,127290.61,1,1,0,16081.62,0
2680,2680,625,France,Female,39,5,0.0,2,1,0,32615.21,0
5580,5580,616,Spain,Male,30,2,0.0,2,1,0,199099.51,0
3865,3865,623,France,Male,40,6,0.0,2,1,1,66119.07,0
5344,5344,787,France,Male,25,5,0.0,2,1,0,47307.9,0
1053,1053,600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0
5001,5001,754,Spain,Male,35,4,0.0,2,1,1,9658.41,0
3414,3414,657,France,Female,37,2,0.0,2,1,1,7667.48,0
1815,1815,510,France,Male,32,9,103324.78,1,1,1,46127.7,0
280,280,782,France,Male,39,8,0.0,2,1,1,33949.67,0
5395,5395,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0
6388,6388,753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1
9399,9399,694,France,Male,39,5,77652.4,1,1,1,25407.59,0
1192,1192,785,Spain,Female,61,4,129855.72,2,1,0,170214.82,1
2250,2250,706,Spain,Male,20,8,0.0,2,1,1,12368.11,0
9635,9635,547,France,Female,49,2,0.0,1,0,0,65466.93,1
3230,3230,679,France,Female,33,6,0.0,2,1,1,98015.85,0
2989,2989,703,Spain,Female,45,1,0.0,1,1,0,182784.11,1
3130,3130,795,Spain,Female,56,5,0.0,1,1,0,35418.69,1
